VENDORID,PASSENGER_COUNT,TRIP_DISTANCE,RATECODEID,STORE_AND_FWD_FLAG,PULOCATIONID,DOLOCATIONID,PAYMENT_TYPE,FARE_AMOUNT,EXTRA,MTA_TAX,TIP_AMOUNT,TOLLS_AMOUNT,IMPROVEMENT_SURCHARGE,TOTAL_AMOUNT,CONGESTION_SURCHARGE,AIRPORT_FEE,TPEP_PICKUP_DATETIME,TPEP_DROPOFF_DATETIME,TRIP_ID
2,1,0.78,1,N,141,141,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,,,2016-01-01 01:01:40,2016-01-01 01:03:55,35515
2,1,2.16,1,N,263,233,1,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 01:08:09,2016-01-02 01:03:55,35516
2,1,0.42,1,N,107,107,1,4.0,0.5,0.5,1.59,0.0,0.3,6.89,,,2016-01-01 01:52:00,2016-01-01 01:54:26,35517
2,1,2.24,1,N,107,141,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:55:29,2016-01-01 02:03:31,35518
2,1,1.96,1,N,233,79,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,,,2016-01-01 01:36:58,2016-01-01 01:49:23,35519
2,1,2.5,1,N,79,162,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:50:25,2016-01-01 02:01:18,35520
1,2,2.7,1,N,151,263,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:24:16,2016-01-01 01:34:58,35521
1,2,0.5,1,N,236,141,1,3.5,0.5,0.5,1.4,0.0,0.3,6.2,,,2016-01-01 01:44:11,2016-01-01 01:46:00,35522
1,1,1.1,1,N,141,236,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,,,2016-01-01 01:48:52,2016-01-01 01:53:52,35523
1,1,0.4,1,N,236,236,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,,,2016-01-01 01:55:47,2016-01-01 01:58:15,35524
1,1,0.5,1,N,264,264,1,4.0,0.5,0.5,1.3,0.0,0.3,6.6,,,2016-01-01 01:12:48,2016-01-01 01:15:58,35525
1,3,9.3,1,N,264,264,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,,,2016-01-01 01:19:52,2016-01-01 01:44:48,35526
1,4,4.3,1,N,264,264,1,20.0,0.5,0.5,4.25,0.0,0.3,25.55,,,2016-01-01 01:51:47,2016-01-01 02:18:51,35527
1,1,1.4,1,N,246,68,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 01:09:39,2016-01-01 01:18:50,35528
1,1,2.1,1,N,246,234,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:21:14,2016-01-01 01:36:39,35529
1,1,6.4,1,N,170,231,1,20.0,0.5,0.5,5.3,0.0,0.3,26.6,,,2016-01-01 01:40:21,2016-01-01 01:55:29,35530
2,1,3.19,1,N,48,233,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,,,2016-01-01 01:13:17,2016-01-01 01:46:11,35531
1,1,2.4,1,N,163,50,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 01:07:12,2016-01-01 01:23:38,35532
1,4,1.8,1,N,50,238,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,,,2016-01-01 01:25:12,2016-01-01 01:33:02,35533
1,2,8.1,1,N,238,69,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,,,2016-01-01 01:34:59,2016-01-01 01:53:32,35534
1,3,0.6,1,N,148,148,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:06:29,2016-01-01 01:11:17,35535
1,3,0.6,1,N,144,144,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,,,2016-01-01 01:17:10,2016-01-01 01:24:33,35536
1,2,0.5,1,N,144,144,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,,2016-01-01 01:26:38,2016-01-01 01:29:46,35537
1,2,0.8,1,N,144,114,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:35:36,2016-01-01 01:40:30,35538
1,2,1.9,1,N,114,87,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,,2016-01-01 01:41:46,2016-01-01 01:52:18,35539
1,1,6.4,1,N,87,141,4,19.5,0.5,0.5,0.0,0.0,0.3,20.8,,,2016-01-01 01:53:45,2016-01-01 02:10:04,35540
1,2,2.5,1,N,107,141,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:18:37,2016-01-01 01:32:22,35541
1,2,1.4,1,N,237,262,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 01:33:50,2016-01-01 01:41:51,35542
1,1,5.0,1,N,262,7,1,22.0,0.5,0.5,3.0,0.0,0.3,26.3,,,2016-01-01 01:44:27,2016-01-01 02:13:42,35543
2,1,2.22,1,N,48,164,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,,,2016-01-01 01:06:06,2016-01-01 01:29:43,35544
2,1,2.25,1,N,170,249,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 01:35:45,2016-01-01 01:49:23,35545
2,1,0.64,1,N,249,114,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,,2016-01-01 01:50:19,2016-01-01 01:55:54,35546
2,1,3.61,1,N,114,142,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,,,2016-01-01 01:58:48,2016-01-01 02:18:10,35547
2,1,2.08,1,N,141,142,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,,,2016-01-01 01:29:26,2016-01-01 01:37:53,35548
2,1,1.01,1,N,142,43,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:40:42,2016-01-01 01:45:07,35549
2,1,0.68,1,N,50,50,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54,,,2016-01-01 01:54:30,2016-01-01 01:58:31,35550
2,3,1.78,1,N,229,107,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:03:21,2016-01-01 01:17:22,35551
2,2,0.93,1,N,107,170,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:18:28,2016-01-01 01:24:08,35552
2,3,1.8,1,N,170,113,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,,2016-01-01 01:26:00,2016-01-01 01:34:25,35553
2,4,1.35,1,N,113,68,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:35:18,2016-01-01 01:41:21,35554
2,3,19.04,1,N,68,265,1,54.0,0.5,0.5,0.1,5.54,0.3,60.94,,,2016-01-01 01:43:59,2016-01-01 02:19:37,35555
2,1,4.53,1,N,237,48,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,,,2016-01-01 01:35:52,2016-01-01 02:21:04,35556
1,4,0.6,1,N,74,75,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 01:21:32,2016-01-01 01:24:39,35557
1,1,1.2,1,N,263,141,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1,,,2016-01-01 01:29:39,2016-01-01 01:35:56,35558
1,1,3.0,1,N,140,186,1,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 01:37:18,2016-01-01 01:50:11,35559
1,3,0.9,1,N,100,164,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:52:55,2016-01-01 01:58:23,35560
2,1,2.35,1,N,241,78,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:34:33,2016-01-01 01:48:55,35561
2,1,2.75,1,N,186,211,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,,,2016-01-01 01:15:47,2016-01-01 01:33:19,35562
2,1,2.65,1,N,211,33,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34,,,2016-01-01 01:35:53,2016-01-01 01:47:14,35563
2,5,0.77,1,N,79,249,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,,2016-01-01 01:01:45,2016-01-01 01:06:46,35564
2,5,6.69,1,N,249,262,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,,,2016-01-01 01:08:01,2016-01-01 01:43:17,35565
2,5,2.43,1,N,236,233,1,9.5,0.5,0.5,3.0,0.0,0.3,13.8,,,2016-01-01 01:53:14,2016-01-01 02:02:19,35566
1,1,1.9,1,N,193,7,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:48:45,2016-01-01 01:57:13,35567
2,2,3.95,1,N,164,262,1,16.5,0.5,0.5,1.0,0.0,0.3,18.8,,,2016-01-01 01:00:14,2016-01-01 01:22:29,35568
2,2,0.81,1,N,263,236,1,5.0,0.5,0.5,1.58,0.0,0.3,7.88,,,2016-01-01 01:24:27,2016-01-01 01:28:50,35569
2,2,2.51,1,N,161,75,1,9.0,0.5,0.5,3.09,0.0,0.3,13.39,,,2016-01-01 01:36:29,2016-01-01 01:42:59,35570
2,2,1.67,1,N,237,164,1,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:55:41,2016-01-01 02:05:11,35571
2,6,9.99,1,N,48,189,1,35.0,0.5,0.5,7.26,0.0,0.3,43.56,,,2016-01-01 01:15:15,2016-01-01 01:57:04,35572
2,2,2.92,1,N,170,141,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,,2016-01-01 01:35:58,2016-01-01 01:48:33,35573
2,2,0.4,1,N,141,162,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 01:54:31,2016-01-01 01:55:53,35574
2,2,2.29,1,N,163,262,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,,,2016-01-01 01:57:14,2016-01-01 02:05:19,35575
1,1,3.5,1,N,162,75,1,12.0,0.5,0.5,2.0,0.0,0.3,15.3,,,2016-01-01 01:06:00,2016-01-01 01:16:42,35576
1,1,0.6,1,N,75,75,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:20:58,2016-01-01 01:26:04,35577
1,1,0.9,1,N,236,263,1,6.0,0.5,0.5,1.1,0.0,0.3,8.4,,,2016-01-01 01:29:39,2016-01-01 01:35:39,35578
1,1,2.9,1,N,263,164,1,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 01:40:07,2016-01-01 01:51:11,35579
1,1,0.5,1,N,164,100,1,4.5,0.5,0.5,2.0,0.0,0.3,7.8,,,2016-01-01 01:52:00,2016-01-01 01:56:01,35580
1,1,1.7,1,N,68,161,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:58:20,2016-01-01 02:09:31,35581
2,5,2.69,1,N,263,137,1,11.0,0.5,0.5,3.08,0.0,0.3,15.38,,,2016-01-01 01:05:03,2016-01-01 01:18:06,35582
2,5,1.28,1,N,137,186,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:20:38,2016-01-01 01:33:19,35583
2,5,1.92,1,N,186,107,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 01:34:20,2016-01-01 01:46:35,35584
2,5,0.43,1,N,107,113,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:49:26,2016-01-01 01:54:01,35585
2,5,1.87,1,N,113,233,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,,2016-01-01 01:54:49,2016-01-01 02:09:32,35586
2,1,2.71,1,N,161,237,1,12.5,0.5,0.5,2.5,0.0,0.3,16.3,,,2016-01-01 01:00:39,2016-01-01 01:17:04,35587
2,1,0.65,1,N,237,162,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:18:19,2016-01-01 01:25:13,35588
2,1,0.46,1,N,162,162,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,,,2016-01-01 01:25:34,2016-01-01 01:29:10,35589
2,1,1.54,1,N,162,137,1,9.0,0.5,0.5,3.09,0.0,0.3,13.39,,,2016-01-01 01:36:28,2016-01-01 01:47:22,35590
2,1,3.43,1,N,137,145,1,13.0,0.5,0.5,4.29,0.0,0.3,18.59,,,2016-01-01 01:48:51,2016-01-01 02:02:37,35591
1,2,3.9,1,N,132,218,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,,2016-01-01 01:12:27,2016-01-01 01:20:31,35592
2,2,3.73,1,N,13,186,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,,,2016-01-01 01:07:24,2016-01-01 01:24:16,35593
2,2,4.12,1,N,186,141,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,,,2016-01-01 01:26:11,2016-01-01 01:48:15,35594
1,1,2.3,1,N,162,142,1,10.5,0.5,0.5,3.0,0.0,0.3,14.8,,,2016-01-01 01:10:17,2016-01-01 01:21:55,35595
1,1,0.9,1,N,142,239,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45,,,2016-01-01 01:23:19,2016-01-01 01:28:37,35596
1,1,0.0,1,N,239,239,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 01:33:44,2016-01-01 01:34:59,35597
1,1,0.5,1,N,239,239,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,,2016-01-01 01:35:29,2016-01-01 01:38:36,35598
1,1,1.2,1,N,239,239,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 01:39:52,2016-01-01 01:55:15,35599
1,1,3.2,1,N,239,152,1,13.0,0.5,0.5,3.55,0.0,0.3,17.85,,,2016-01-01 01:55:50,2016-01-01 02:09:13,35600
2,4,0.92,1,N,79,107,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,,2016-01-01 01:14:41,2016-01-01 01:22:20,35601
2,4,1.3,1,N,107,79,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:24:04,2016-01-01 01:34:25,35602
2,4,0.49,1,N,79,224,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 01:36:32,2016-01-01 01:39:17,35603
2,6,2.77,1,N,137,246,1,12.5,0.5,0.5,1.0,0.0,0.3,14.8,,,2016-01-01 01:40:37,2016-01-01 01:55:25,35604
2,5,4.85,1,N,68,262,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,,,2016-01-01 01:56:25,2016-01-01 02:16:29,35605
2,2,0.0,5,N,264,158,1,10.8,0.0,0.5,2.32,0.0,0.3,13.92,,,2016-01-01 01:02:44,2016-01-01 01:02:46,35606
2,5,0.8,1,N,158,249,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,,2016-01-01 01:03:16,2016-01-01 01:10:13,35607
2,5,3.03,1,N,249,48,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,,,2016-01-01 01:11:24,2016-01-01 01:29:28,35608
2,5,6.25,1,N,48,223,1,25.5,0.5,0.5,6.7,0.0,0.3,33.5,,,2016-01-01 01:29:52,2016-01-01 02:01:29,35609
1,1,6.8,1,N,249,7,1,26.0,0.5,0.5,2.0,5.54,0.3,34.84,,,2016-01-01 01:36:22,2016-01-01 02:08:17,35610
2,2,1.59,1,N,107,164,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,,2016-01-01 01:19:27,2016-01-01 01:30:28,35611
2,1,1.34,1,N,164,43,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:32:08,2016-01-01 01:44:59,35612
2,2,0.52,1,N,43,142,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,,2016-01-01 01:46:08,2016-01-01 01:50:41,35613
2,2,2.41,1,N,142,186,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34,,,2016-01-01 01:52:00,2016-01-01 02:03:51,35614
2,2,2.79,1,N,164,263,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 01:23:56,2016-01-01 01:34:46,35615
2,2,5.36,1,N,141,116,1,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 01:39:43,2016-01-01 01:58:53,35616
2,6,0.96,1,N,231,144,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,,2016-01-01 01:17:22,2016-01-01 01:22:54,35617
2,6,0.91,1,N,45,87,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:27:45,2016-01-01 01:34:38,35618
2,6,12.81,1,N,87,244,1,46.0,0.5,0.5,0.0,0.0,0.3,47.3,,,2016-01-01 01:36:39,2016-01-01 02:57:12,35619
2,3,0.69,1,N,68,100,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:06:04,2016-01-01 01:11:44,35620
2,3,0.7,1,N,100,161,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:13:29,2016-01-01 01:20:28,35621
2,3,10.23,1,N,162,134,1,29.5,0.5,0.5,0.0,5.54,0.3,36.34,,,2016-01-01 01:25:50,2016-01-01 01:46:58,35622
2,5,2.31,1,N,170,45,1,12.5,0.5,0.5,3.45,0.0,0.3,17.25,,,2016-01-01 01:03:20,2016-01-01 01:21:10,35623
2,5,0.86,1,N,148,114,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 01:24:14,2016-01-01 01:31:29,35624
2,5,0.42,1,N,114,144,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 01:32:55,2016-01-01 01:37:48,35625
2,5,6.95,1,N,144,43,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,,,2016-01-01 01:39:37,2016-01-01 02:12:00,35626
2,1,2.71,1,N,143,246,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,,,2016-01-01 01:00:05,2016-01-01 01:18:14,35627
2,1,1.11,1,N,68,90,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,,,2016-01-01 01:21:03,2016-01-01 01:33:49,35628
2,1,1.92,1,N,90,170,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:34:50,2016-01-01 01:43:58,35629
2,1,3.2,1,N,137,262,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,,2016-01-01 01:52:20,2016-01-01 02:03:47,35630
2,1,2.12,1,N,229,107,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,,2016-01-01 01:05:54,2016-01-01 01:16:51,35631
2,1,2.66,1,N,107,237,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 01:17:31,2016-01-01 01:28:43,35632
2,1,0.7,1,N,237,141,1,4.0,0.5,0.5,1.59,0.0,0.3,6.89,,,2016-01-01 01:38:17,2016-01-01 01:40:48,35633
2,1,3.66,1,N,141,164,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,,,2016-01-01 01:41:25,2016-01-01 01:56:34,35634
2,1,0.44,1,N,164,186,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 01:59:08,2016-01-01 02:02:24,35635
2,3,7.33,1,N,232,75,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,,,2016-01-01 01:02:51,2016-01-01 01:23:23,35636
2,4,2.7,1,N,75,116,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 01:30:49,2016-01-01 01:45:43,35637
2,4,3.25,1,N,116,75,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,,,2016-01-01 01:48:38,2016-01-01 02:04:35,35638
1,3,0.7,1,N,170,137,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1,,,2016-01-01 01:04:27,2016-01-01 01:10:51,35639
1,1,1.0,1,N,137,186,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,,,2016-01-01 01:16:46,2016-01-01 01:26:46,35640
1,2,5.5,1,N,186,97,1,20.0,0.5,0.5,1.0,0.0,0.3,22.3,,,2016-01-01 01:29:19,2016-01-01 01:52:29,35641
1,1,2.3,1,N,97,61,1,11.5,0.5,0.5,2.0,0.0,0.3,14.8,,,2016-01-01 01:55:20,2016-01-01 02:09:14,35642
1,2,3.0,1,N,164,140,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 01:02:21,2016-01-01 01:16:55,35643
1,3,2.2,1,N,141,75,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 01:24:59,2016-01-01 01:32:28,35644
1,3,3.3,1,N,141,186,1,16.5,0.5,0.5,4.45,0.0,0.3,22.25,,,2016-01-01 01:40:09,2016-01-01 02:03:30,35645
1,2,1.2,1,N,186,48,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,,,2016-01-01 01:10:05,2016-01-01 01:20:26,35646
1,2,2.8,1,N,48,170,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,,,2016-01-01 01:21:19,2016-01-01 01:57:03,35647
1,2,3.5,1,N,137,112,1,13.5,0.5,0.5,6.1,5.54,0.3,26.44,,,2016-01-01 01:59:42,2016-01-01 02:13:28,35648
1,2,1.6,1,N,37,36,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,,,2016-01-01 01:02:46,2016-01-01 01:11:37,35649
2,6,7.34,1,N,181,163,1,28.0,0.5,0.5,3.7,0.0,0.3,33.0,,,2016-01-01 01:25:20,2016-01-01 01:59:44,35650
2,5,5.13,1,N,189,79,1,19.5,0.5,0.5,4.16,0.0,0.3,24.96,,,2016-01-01 01:21:46,2016-01-01 01:43:49,35651
2,5,10.96,1,N,79,89,1,34.0,0.5,0.5,7.06,0.0,0.3,42.36,,,2016-01-01 01:45:34,2016-01-01 02:18:02,35652
2,1,2.64,1,N,164,148,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,,2016-01-01 01:09:38,2016-01-01 01:34:05,35653
2,1,6.7,1,N,148,7,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,,,2016-01-01 01:36:19,2016-01-01 02:05:39,35654
2,6,1.5,1,N,236,141,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:00:04,2016-01-01 01:06:29,35655
2,6,2.53,1,N,141,79,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,,2016-01-01 01:07:35,2016-01-01 01:20:08,35656
2,6,2.79,1,N,79,13,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,,2016-01-01 01:21:12,2016-01-01 01:39:28,35657
2,6,2.74,1,N,13,249,1,12.0,0.5,0.5,1.0,0.0,0.3,14.3,,,2016-01-01 01:40:42,2016-01-01 01:54:49,35658
2,6,1.97,1,N,249,148,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 01:55:36,2016-01-01 02:09:44,35659
2,1,2.33,1,N,68,79,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,,,2016-01-01 01:07:03,2016-01-01 01:20:47,35660
2,1,4.76,1,N,79,43,1,21.0,0.5,0.5,4.46,0.0,0.3,26.76,,,2016-01-01 01:22:24,2016-01-01 01:50:26,35661
2,1,6.13,1,N,239,129,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,,,2016-01-01 01:51:57,2016-01-01 02:17:54,35662
2,1,0.95,1,N,142,239,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 01:05:44,2016-01-01 01:10:30,35663
2,1,3.14,1,N,143,236,1,14.5,0.5,0.5,1.5,0.0,0.3,17.3,,,2016-01-01 01:15:48,2016-01-01 01:32:29,35664
2,1,6.02,1,N,236,231,1,22.5,0.5,0.5,3.0,0.0,0.3,26.8,,,2016-01-01 01:33:53,2016-01-01 02:01:11,35665
1,1,6.2,1,N,174,235,1,21.0,0.5,0.5,2.0,0.0,0.3,24.3,,,2016-01-01 01:21:27,2016-01-01 01:39:27,35666
2,3,8.23,1,N,255,228,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,,,2016-01-01 01:00:25,2016-01-01 01:20:59,35667
2,2,7.89,1,N,228,256,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,,,2016-01-01 01:21:31,2016-01-01 01:42:07,35668
2,3,3.72,1,N,256,209,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,,,2016-01-01 01:43:31,2016-01-01 02:09:14,35669
2,1,3.52,1,N,264,264,1,18.0,0.5,0.5,2.0,0.0,0.3,21.3,,,2016-01-01 01:07:19,2016-01-01 01:33:21,35670
2,1,1.62,1,N,264,264,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 01:34:26,2016-01-01 01:46:36,35671
2,6,3.11,1,N,264,264,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,,2016-01-01 01:47:21,2016-01-01 01:59:03,35672
2,1,4.6,1,N,239,7,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,,,2016-01-01 01:03:15,2016-01-01 01:20:04,35673
2,1,0.53,1,N,146,145,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,,,2016-01-01 01:25:53,2016-01-01 01:27:52,35674
2,1,3.28,1,N,145,80,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,,2016-01-01 01:28:43,2016-01-01 01:43:28,35675
2,1,3.57,1,N,255,198,1,14.5,0.5,0.5,3.95,0.0,0.3,19.75,,,2016-01-01 01:45:32,2016-01-01 02:02:35,35676
1,1,1.1,1,N,262,237,1,6.0,0.5,0.5,2.0,0.0,0.3,9.3,,,2016-01-01 01:04:56,2016-01-01 01:09:37,35677
1,1,1.2,1,N,237,263,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 01:13:24,2016-01-01 01:20:11,35678
1,1,5.9,1,N,262,7,1,18.5,0.5,0.5,3.0,5.54,0.3,28.34,,,2016-01-01 01:20:56,2016-01-01 01:34:59,35679
1,1,5.3,1,N,146,232,1,19.5,0.5,0.5,2.0,0.0,0.3,22.8,,,2016-01-01 01:39:10,2016-01-01 01:57:06,35680
1,3,3.2,1,N,232,186,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,,2016-01-01 01:58:38,2016-01-01 02:17:07,35681
2,1,1.16,1,N,163,237,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 01:06:27,2016-01-01 01:11:54,35682
2,1,5.06,1,N,263,7,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,,2016-01-01 01:15:28,2016-01-01 01:36:08,35683
1,2,7.5,1,N,4,228,1,23.5,0.5,0.5,6.0,5.54,0.3,36.34,,,2016-01-01 01:05:35,2016-01-01 01:24:34,35684
1,3,10.4,1,N,181,143,1,36.5,0.5,0.5,7.8,5.54,0.3,51.14,,,2016-01-01 01:34:45,2016-01-01 02:17:24,35685
2,1,1.56,1,N,140,75,1,7.0,0.5,0.5,2.0,0.0,0.3,10.3,,,2016-01-01 01:19:50,2016-01-01 01:26:25,35686
2,1,4.83,1,N,236,145,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,,2016-01-01 01:34:13,2016-01-01 01:54:55,35687
1,2,2.3,1,N,49,106,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0,,,2016-01-01 01:02:46,2016-01-01 01:17:01,35688
1,2,4.5,1,N,181,37,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,,2016-01-01 01:20:02,2016-01-01 01:42:01,35689
1,2,2.0,1,N,37,80,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 01:43:06,2016-01-01 01:52:25,35690
1,3,8.9,1,N,255,75,1,36.0,0.5,0.5,9.3,0.0,0.3,46.6,,,2016-01-01 01:55:30,2016-01-01 02:38:58,35691
2,2,4.06,1,N,231,48,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5,,,2016-01-01 01:54:35,2016-01-01 02:16:35,35692
