FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Impact Credit Strategies Fund,2022-12-20,"First Solar, Inc.",162309,-2797,172134615.37,597.25,744.84,903.52
Community Savings Bond Fund,2018-06-12,"Walmart, Inc.",869245,-685,90045078.53,423.42,221.27,913.29
Fixed Maturity 2025 Bond Fund,2017-04-19,BP Plc,67382,3705,99345598.02,896.15,137.06,401.58
Equity Diversified Selection Fund,2020-08-20,"Facebook, Inc.",488850,-3155,195739674.29,505.4,561.29,623.49
Sustainable Retail Fund,2019-08-24,"Beyond Meat, Inc.",900351,-5597,76594452.24,344.95,29.26,850.29
Community Savings Bond Fund,2019-09-14,Procter & Gamble Co.,197041,4852,167419148.82,338.05,778.2,98.26
Target Maturity 2029 Bond Fund,2018-03-13,Microsoft Corp.,948233,5692,199774172.29,428.56,199.81,464.19
Target Maturity 2029 Bond Fund,2019-05-03,Microsoft Corp.,647164,6621,179066417.86,418.68,10.3,174.78
Sustainable Retail Fund,2018-08-30,"Tesla, Inc.",342783,1939,382320324.1,537.01,453.74,492.07
Equity Diversified Selection Fund,2019-12-04,"Netflix, Inc.",521980,-5475,183118287.78,153.28,826.1,784.64
Sustainable Retail Fund,2020-04-03,"The Hain Celestial Group, Inc.",704256,-3656,259316709.04,817.79,166.9,14.6
Sustainable Retail Fund,2020-01-09,"The Hain Celestial Group, Inc.",27770,-9415,187514239.47,570.76,993.98,196.08
Global Cross Asset Fund,2019-06-11,Alibaba Group Holding Ltd.,511825,3933,460196878.98,789.79,739.43,379.77
Subordinated Financials Fund,2018-10-26,"Goldman Sachs Group, Inc.",917313,-8300,276553142.16,104.02,308.13,944.22
Subordinated Financials Fund,2019-08-05,Citigroup Inc.,967842,1753,438368669.35,218.88,230.32,150.14
Target Maturity 2029 Bond Fund,2019-10-15,"Apple, Inc.",318539,-1707,150758974.08,264.12,100.47,707.22
Fixed Maturity 2027 Bond Fund,2019-06-30,Ford Motor Co.,116295,-5900,254688126.64,436.16,824.98,916.98
International Fixed Duration Fund,2018-01-27,Ping An Insurance (Group) Co. of China Ltd.,106816,-7561,141601409.36,296.01,794.66,545.83
Fixed Maturity 2027 Bond Fund,2021-01-25,Toyota Motor Corp.,944807,-7242,155568295.73,806.28,284.54,319.42
Fixed Maturity 2025 Bond Fund,2019-04-26,Exxon Mobil Corp.,124178,5502,20986994.39,543.38,772.21,518.5
Community Savings Bond Fund,2022-03-16,Nestlé SA,443078,1058,188586722.91,562.68,169.08,429.64
Global Short Term Credit Fund,2017-06-13,JPMorgan Chase & Co.,572571,-8692,376917560.81,256.55,609.55,882.08
Equity Diversified Selection Fund,2017-02-01,"Netflix, Inc.",632297,9645,255739387.49,12.09,898.05,365.72
Fixed Maturity 2027 Bond Fund,2019-10-13,Toyota Motor Corp.,100282,-1217,350783560.94,579.22,621.82,765.18
Fixed Maturity 2025 Bond Fund,2017-11-28,Chevron Corp.,757574,-1219,486429054.78,812.83,761.09,17.27
Impact Credit Strategies Fund,2020-08-22,"SolarEdge Technologies, Inc.",959735,-9390,251728218.22,924.52,999.24,364.88
Subordinated Financials Fund,2020-06-24,Citigroup Inc.,114135,-7932,337125070.85,271.23,244.6,217.15
Equity Diversified Selection Fund,2022-05-08,"Facebook, Inc.",768285,-7497,290388783.78,603.36,278.46,867.05
Equity Diversified Selection Fund,2019-05-06,"Facebook, Inc.",333619,1130,88505449.55,88.3,728.66,328.28
Community Savings Bond Fund,2017-01-15,Nestlé SA,143750,2007,130665420.18,400.01,120.73,204.63
Sustainable Retail Fund,2018-04-09,"The Hain Celestial Group, Inc.",341933,-6434,488321013.14,879.91,395.9,815.86
Global Cross Asset Fund,2018-06-06,"Berkshire Hathaway, Inc.",421917,2827,492210113.69,960.87,580.59,785.7
Subordinated Financials Fund,2018-04-13,"Goldman Sachs Group, Inc.",167150,-7026,349692146.79,396.83,962.04,180.86
Equity Diversified Selection Fund,2018-05-04,"Facebook, Inc.",41003,-6835,467960779.77,742.28,352.39,594.87
Sustainable Retail Fund,2020-12-26,"Beyond Meat, Inc.",570118,6397,79713344.19,705.26,572.37,863.68
Target Maturity 2029 Bond Fund,2022-11-25,"Apple, Inc.",335284,9711,69100825.13,840.49,890.63,920.0
Global Short Term Credit Fund,2020-07-18,Bank of America Corp.,713820,-32,128564098.96,460.77,261.86,146.28
Community Savings Bond Fund,2022-04-09,"Walmart, Inc.",942898,6912,359784991.39,748.14,515.79,897.18
Fixed Maturity 2027 Bond Fund,2022-12-10,Volkswagen AG,803150,-6937,207251801.02,286.43,689.71,73.47
Global Short Term Credit Fund,2017-09-24,JPMorgan Chase & Co.,96891,6697,481694729.53,933.45,417.41,766.1
Equity Diversified Selection Fund,2020-04-12,Google LLC,848340,4002,490525860.71,717.24,229.77,160.87
Target Maturity 2029 Bond Fund,2022-03-13,"Amazon.com, Inc.",453943,-886,464678202.35,725.65,886.77,36.18
Community Savings Bond Fund,2017-10-26,Procter & Gamble Co.,284206,-811,215501919.2,50.79,73.64,489.24
Global Short Term Credit Fund,2021-03-20,HSBC Holdings Plc,484798,173,207170769.03,699.81,971.48,907.68
Fixed Maturity 2027 Bond Fund,2018-04-12,Toyota Motor Corp.,201300,3494,169713146.76,960.27,51.39,382.83
Global Cross Asset Fund,2022-07-18,Johnson & Johnson,952881,9332,344706786.69,528.3,364.31,305.4
Subordinated Financials Fund,2019-12-16,Morgan Stanley,401912,7643,425413766.12,627.94,799.51,442.68
Fixed Maturity 2025 Bond Fund,2021-10-18,BP Plc,763962,4228,373924156.56,340.79,503.61,923.28
Fixed Maturity 2025 Bond Fund,2020-06-21,Chevron Corp.,590694,-984,143304239.82,776.7,461.81,189.64
Sustainable Retail Fund,2021-05-14,"The Hain Celestial Group, Inc.",189683,8612,468797637.08,216.03,699.01,37.72
International Fixed Duration Fund,2020-12-25,Allianz SE,756366,5427,106140134.1,934.17,839.08,464.1
Community Savings Bond Fund,2022-02-24,Nestlé SA,176985,-2260,334185893.68,913.93,52.85,290.74
International Fixed Duration Fund,2021-09-23,Ping An Insurance (Group) Co. of China Ltd.,155204,-3984,472452688.3,983.23,698.24,78.18
Global Cross Asset Fund,2021-02-03,Alibaba Group Holding Ltd.,57456,9588,417631612.91,725.22,781.52,253.4
Subordinated Financials Fund,2018-01-13,Morgan Stanley,530105,493,458822279.0,918.74,495.94,688.53
Fixed Maturity 2025 Bond Fund,2022-02-01,BP Plc,242140,-5933,157619645.92,154.73,358.11,426.48
Fixed Maturity 2025 Bond Fund,2020-12-22,Exxon Mobil Corp.,297709,-1953,46565288.13,878.06,499.77,263.76
Global Cross Asset Fund,2018-09-04,"Berkshire Hathaway, Inc.",185453,-1493,82752092.35,185.53,135.95,40.17
Fixed Maturity 2027 Bond Fund,2021-03-20,Toyota Motor Corp.,547978,9696,400400189.39,824.8,199.64,692.98
Impact Credit Strategies Fund,2017-01-30,"First Solar, Inc.",155621,-2060,188917971.73,580.17,800.6,301.99
Target Maturity 2029 Bond Fund,2018-11-09,Microsoft Corp.,637086,7900,52271637.82,809.94,41.43,766.57
Sustainable Retail Fund,2017-10-22,"Beyond Meat, Inc.",620173,2938,182640373.59,770.28,985.62,538.85
Sustainable Retail Fund,2022-01-13,"The Hain Celestial Group, Inc.",543672,9938,353609877.2,503.33,220.12,977.01
Global Short Term Credit Fund,2021-04-20,HSBC Holdings Plc,629076,6998,389587921.31,596.28,889.44,542.79
Global Short Term Credit Fund,2019-01-19,HSBC Holdings Plc,427091,764,138187707.29,758.68,180.17,465.95
Equity Diversified Selection Fund,2017-08-10,"Facebook, Inc.",409231,5054,18816408.86,897.98,367.64,758.29
Fixed Maturity 2025 Bond Fund,2017-08-17,Exxon Mobil Corp.,275281,-3359,407348611.74,496.98,768.9,492.92
International Fixed Duration Fund,2022-06-16,AXA SA,483455,3472,93276247.48,301.22,605.34,189.77
Target Maturity 2029 Bond Fund,2018-01-19,"Amazon.com, Inc.",435930,-3139,270354461.33,674.11,916.81,176.31
Community Savings Bond Fund,2020-03-23,Procter & Gamble Co.,118172,6446,405280933.15,279.74,398.28,690.62
Target Maturity 2029 Bond Fund,2019-08-20,"Amazon.com, Inc.",338831,8537,457379160.81,256.23,648.72,846.72
Fixed Maturity 2027 Bond Fund,2019-08-01,Ford Motor Co.,663470,-9620,196157251.8,548.57,421.19,785.02
Subordinated Financials Fund,2020-03-22,Morgan Stanley,246888,6140,311557564.55,852.06,219.61,498.27
Target Maturity 2029 Bond Fund,2021-02-13,"Amazon.com, Inc.",618951,-7492,145065738.84,563.11,870.83,374.81
International Fixed Duration Fund,2017-06-05,AXA SA,258228,-7662,249895742.27,424.33,446.84,788.25
Subordinated Financials Fund,2018-01-31,"Goldman Sachs Group, Inc.",217335,-8223,112178281.21,66.51,226.34,38.99
Global Cross Asset Fund,2019-02-13,"Berkshire Hathaway, Inc.",183259,1719,361735903.93,95.91,949.55,912.53
Fixed Maturity 2025 Bond Fund,2017-11-03,BP Plc,211710,-1340,423322976.73,493.71,329.01,423.17
Sustainable Retail Fund,2017-07-07,"Beyond Meat, Inc.",894351,6734,420221396.36,239.77,661.11,529.43
International Fixed Duration Fund,2017-01-17,AXA SA,373299,-1904,298735986.24,222.06,862.62,161.96
Sustainable Retail Fund,2019-02-11,"Beyond Meat, Inc.",891815,-5305,221157245.62,809.17,998.33,420.39
Subordinated Financials Fund,2019-07-27,"Goldman Sachs Group, Inc.",776780,-6004,329316495.63,382.84,262.95,231.88
Global Short Term Credit Fund,2020-11-06,Bank of America Corp.,142624,3748,314683551.23,421.92,576.24,249.48
Global Short Term Credit Fund,2017-03-04,Bank of America Corp.,690999,3200,370278716.21,936.05,439.57,35.6
Global Cross Asset Fund,2022-12-29,Johnson & Johnson,471131,3090,290535037.45,651.21,910.19,895.77
Fixed Maturity 2025 Bond Fund,2020-05-10,Chevron Corp.,139053,5092,311082441.21,863.34,994.99,287.48
Impact Credit Strategies Fund,2018-07-30,"SolarEdge Technologies, Inc.",601693,-3645,412287026.26,652.36,874.27,468.53
Impact Credit Strategies Fund,2017-10-29,"First Solar, Inc.",544851,6762,460881011.92,374.75,413.81,723.82
Sustainable Retail Fund,2017-03-01,"Beyond Meat, Inc.",513483,4259,481055389.63,262.5,384.77,199.27
International Fixed Duration Fund,2021-01-28,AXA SA,358651,-9335,18124017.11,210.58,48.43,942.79
Target Maturity 2029 Bond Fund,2021-01-04,"Apple, Inc.",216822,-7971,230941247.52,111.77,404.49,123.68
Global Short Term Credit Fund,2020-10-26,Bank of America Corp.,108137,-1451,400960769.13,332.49,89.84,318.88
Equity Diversified Selection Fund,2020-10-02,"Netflix, Inc.",796800,-2042,109012870.8,787.65,652.33,36.76
Community Savings Bond Fund,2022-12-24,"Walmart, Inc.",374213,-6195,456626326.83,688.22,541.18,862.39
Target Maturity 2029 Bond Fund,2022-07-11,"Apple, Inc.",654985,6844,139277007.66,494.23,446.81,726.81
Equity Diversified Selection Fund,2017-07-23,Google LLC,200997,739,381388449.44,689.02,676.84,345.22
Global Short Term Credit Fund,2019-10-16,HSBC Holdings Plc,923655,-4188,220984072.01,108.7,359.93,84.35
Impact Credit Strategies Fund,2022-04-22,"First Solar, Inc.",922591,-6746,145353522.81,575.71,19.5,600.34
Subordinated Financials Fund,2022-10-31,Morgan Stanley,859969,-7086,134079643.31,607.24,93.86,947.28
Fixed Maturity 2025 Bond Fund,2022-05-18,BP Plc,660948,8312,60094925.51,796.59,746.54,741.11
Sustainable Retail Fund,2020-12-24,"The Hain Celestial Group, Inc.",338318,-4193,457419207.06,371.26,278.12,897.1
Fixed Maturity 2027 Bond Fund,2021-06-02,Toyota Motor Corp.,954957,7643,293798659.57,502.16,677.38,751.38
Global Cross Asset Fund,2021-11-17,"Berkshire Hathaway, Inc.",425518,5526,312857491.43,431.87,295.97,420.7
International Fixed Duration Fund,2021-07-13,Ping An Insurance (Group) Co. of China Ltd.,151061,7658,498081953.57,210.51,365.36,818.67
Global Cross Asset Fund,2018-07-13,Johnson & Johnson,175197,0,408897018.97,885.6,557.67,348.5
Fixed Maturity 2027 Bond Fund,2019-09-19,Volkswagen AG,996647,-7246,111916869.88,628.81,968.65,518.62
Equity Diversified Selection Fund,2021-10-29,Google LLC,717219,-7264,25223323.95,169.8,337.91,172.99
Community Savings Bond Fund,2019-04-13,Nestlé SA,663170,3302,328336253.95,105.07,551.89,785.82
Fixed Maturity 2025 Bond Fund,2018-12-30,BP Plc,147180,2358,60610492.27,559.46,986.28,694.17
Global Short Term Credit Fund,2021-03-17,HSBC Holdings Plc,491907,4298,331725907.38,627.28,409.77,727.95
Community Savings Bond Fund,2021-03-30,"Walmart, Inc.",412171,5546,354409382.09,560.67,941.88,581.08
Sustainable Retail Fund,2020-03-31,"Tesla, Inc.",954620,6675,419783545.22,724.35,192.09,36.33
Fixed Maturity 2025 Bond Fund,2019-03-23,Exxon Mobil Corp.,510642,-8434,462300493.97,872.35,257.5,439.34
Subordinated Financials Fund,2017-08-19,Morgan Stanley,168404,-6316,251149261.68,877.3,915.24,590.23
Global Short Term Credit Fund,2017-07-17,Bank of America Corp.,907588,-4001,7297297.65,139.35,265.36,368.92
Sustainable Retail Fund,2020-06-21,"Beyond Meat, Inc.",126836,7316,162858750.5,930.87,900.29,466.24
International Fixed Duration Fund,2022-07-13,Allianz SE,231416,8176,283901208.49,676.5,400.03,267.07
Subordinated Financials Fund,2017-07-03,Morgan Stanley,912863,-9820,370370816.0,633.91,768.74,338.31
Sustainable Retail Fund,2020-06-26,"Beyond Meat, Inc.",31314,-603,73868527.28,946.54,493.92,373.14
International Fixed Duration Fund,2018-01-13,Allianz SE,100072,8954,453447331.84,316.06,389.28,762.45
Sustainable Retail Fund,2020-02-13,"Beyond Meat, Inc.",173824,5105,276997695.56,454.02,839.32,197.7
Impact Credit Strategies Fund,2021-02-16,"SolarEdge Technologies, Inc.",898785,1867,228933109.25,624.45,217.92,520.19
Target Maturity 2029 Bond Fund,2020-04-02,Microsoft Corp.,376551,1246,495564608.94,132.71,874.82,932.54
Impact Credit Strategies Fund,2018-06-25,"SolarEdge Technologies, Inc.",159149,7495,230718715.53,797.63,453.25,510.65
Fixed Maturity 2027 Bond Fund,2019-10-16,Toyota Motor Corp.,682355,-5151,231028170.73,510.57,712.03,148.48
Target Maturity 2029 Bond Fund,2022-07-18,"Amazon.com, Inc.",273991,-3191,281061069.96,517.57,746.07,116.85
Target Maturity 2029 Bond Fund,2019-08-14,"Amazon.com, Inc.",560557,9993,126768987.26,452.99,891.53,691.45
Target Maturity 2029 Bond Fund,2022-02-25,"Amazon.com, Inc.",268696,1978,7970221.66,212.44,999.44,240.69
Fixed Maturity 2027 Bond Fund,2020-06-17,Toyota Motor Corp.,205633,-8222,311381924.09,227.39,576.56,361.16
Fixed Maturity 2027 Bond Fund,2022-02-19,Ford Motor Co.,4222,9956,328979769.65,988.97,816.48,681.21
Subordinated Financials Fund,2020-07-18,Morgan Stanley,27738,-463,140743642.99,178.81,797.92,630.37
Fixed Maturity 2027 Bond Fund,2019-08-14,Ford Motor Co.,267561,-2564,325738812.26,508.9,487.32,542.57
Global Cross Asset Fund,2018-09-04,"Berkshire Hathaway, Inc.",58014,-3211,127397666.31,493.36,530.93,334.23
Fixed Maturity 2027 Bond Fund,2017-03-25,Ford Motor Co.,964632,905,455034742.0,782.1,548.12,976.38
Global Short Term Credit Fund,2021-08-01,HSBC Holdings Plc,532964,-2119,125611445.3,718.3,326.3,898.09
Equity Diversified Selection Fund,2017-01-16,"Facebook, Inc.",986152,4764,202446261.97,271.96,64.85,480.17
Fixed Maturity 2027 Bond Fund,2022-03-31,Ford Motor Co.,790121,-5362,293439169.49,355.22,82.38,432.87
Global Cross Asset Fund,2019-06-07,"Berkshire Hathaway, Inc.",546193,1448,335733868.03,639.8,184.83,619.82
Fixed Maturity 2027 Bond Fund,2020-05-06,Toyota Motor Corp.,111783,2865,63400635.96,930.77,838.83,166.07
Impact Credit Strategies Fund,2018-02-02,Vestas Wind Systems A/S,725037,-5028,276043610.26,626.33,32.65,287.67
Community Savings Bond Fund,2017-10-23,Procter & Gamble Co.,837752,1531,186575452.0,730.24,273.4,172.26
Fixed Maturity 2027 Bond Fund,2018-10-18,Toyota Motor Corp.,980194,-5992,132465921.31,414.24,347.1,763.13
Subordinated Financials Fund,2021-03-07,"Goldman Sachs Group, Inc.",875352,-940,457914851.2,207.58,311.75,924.66
Global Short Term Credit Fund,2022-09-27,HSBC Holdings Plc,504765,-2066,297216047.6,907.74,750.06,435.54
Global Cross Asset Fund,2018-05-17,Johnson & Johnson,850402,-9834,63940002.14,887.64,505.34,379.37
Impact Credit Strategies Fund,2018-11-01,"SolarEdge Technologies, Inc.",442877,9390,363937746.85,260.39,345.74,527.69
Fixed Maturity 2025 Bond Fund,2021-05-16,Chevron Corp.,324910,-5816,22770270.99,355.14,991.75,747.72
Fixed Maturity 2025 Bond Fund,2022-06-03,Exxon Mobil Corp.,133799,1676,459227710.55,257.4,957.73,620.63
Target Maturity 2029 Bond Fund,2019-06-03,Microsoft Corp.,190503,-8048,119534725.27,269.93,405.34,372.26
Equity Diversified Selection Fund,2021-08-13,"Netflix, Inc.",738492,-6003,106455020.8,948.2,606.01,523.33
Target Maturity 2029 Bond Fund,2022-07-01,Microsoft Corp.,177601,-8710,314430542.92,297.33,176.22,47.11
Sustainable Retail Fund,2018-11-13,"Beyond Meat, Inc.",614652,-1345,181371922.04,65.62,483.65,199.13
Global Short Term Credit Fund,2019-01-30,HSBC Holdings Plc,383455,6500,310959088.57,542.68,421.6,441.48
Subordinated Financials Fund,2020-11-29,"Goldman Sachs Group, Inc.",575760,-5541,406645590.22,990.2,610.81,42.99
Target Maturity 2029 Bond Fund,2017-03-02,"Apple, Inc.",721510,580,272556607.44,923.05,564.49,203.61
Sustainable Retail Fund,2017-05-20,"Beyond Meat, Inc.",649650,-2431,160294886.84,404.27,215.92,712.65
Subordinated Financials Fund,2019-12-19,Citigroup Inc.,80869,6754,210554531.15,614.5,719.31,209.27
Target Maturity 2029 Bond Fund,2017-05-14,"Apple, Inc.",18312,-4467,124399951.97,527.99,892.68,783.64
International Fixed Duration Fund,2019-10-14,Ping An Insurance (Group) Co. of China Ltd.,545261,2991,209284308.71,14.4,469.3,927.73
Sustainable Retail Fund,2021-11-01,"Tesla, Inc.",3594,-3763,225427964.0,336.65,276.2,26.68
Impact Credit Strategies Fund,2019-02-28,"SolarEdge Technologies, Inc.",15035,-5673,183739708.61,624.24,309.48,968.18
Fixed Maturity 2027 Bond Fund,2020-04-03,Volkswagen AG,170689,4806,199316232.54,327.49,626.25,131.97
Sustainable Retail Fund,2022-03-07,"Tesla, Inc.",164628,-1994,155024086.88,122.53,308.89,280.41
Global Short Term Credit Fund,2022-04-11,JPMorgan Chase & Co.,903405,3528,41016701.2,741.52,489.82,893.82
International Fixed Duration Fund,2018-06-09,Ping An Insurance (Group) Co. of China Ltd.,988647,-6125,171811609.61,200.52,328.94,132.65
Sustainable Retail Fund,2018-11-13,"Tesla, Inc.",304157,9199,244704225.39,273.8,576.08,182.63
Equity Diversified Selection Fund,2020-10-16,"Netflix, Inc.",891430,5831,205730269.52,199.86,368.04,148.8
Equity Diversified Selection Fund,2022-08-24,"Facebook, Inc.",148550,-6097,16041429.26,868.82,946.64,243.21
Global Short Term Credit Fund,2020-02-03,Bank of America Corp.,697584,9521,407613212.76,61.13,213.6,488.63
Fixed Maturity 2025 Bond Fund,2018-04-08,BP Plc,718374,-3978,73017926.57,138.0,213.59,600.14
Global Cross Asset Fund,2022-12-16,"Berkshire Hathaway, Inc.",659335,6714,98136952.26,863.64,279.29,566.24
Fixed Maturity 2027 Bond Fund,2019-12-18,Ford Motor Co.,905248,-7356,117608229.26,74.74,935.89,333.36
Community Savings Bond Fund,2020-03-27,Procter & Gamble Co.,269531,8722,125751940.99,663.97,368.11,348.65
Impact Credit Strategies Fund,2017-04-11,"First Solar, Inc.",582928,8787,396348470.65,201.23,99.35,971.09
Target Maturity 2029 Bond Fund,2021-02-07,Microsoft Corp.,977080,1804,90084078.12,438.38,281.57,653.91
Equity Diversified Selection Fund,2018-04-26,"Netflix, Inc.",992798,-8455,363497296.93,758.59,424.83,947.83
Impact Credit Strategies Fund,2017-08-22,Vestas Wind Systems A/S,358809,-5494,94713996.73,612.94,397.72,606.52
Sustainable Retail Fund,2018-11-07,"The Hain Celestial Group, Inc.",210733,6115,454597574.91,450.01,235.81,485.99
Fixed Maturity 2025 Bond Fund,2022-04-12,Exxon Mobil Corp.,146666,-9128,495876943.89,954.98,817.49,767.01
Target Maturity 2029 Bond Fund,2017-09-11,"Amazon.com, Inc.",316445,9831,3663686.23,390.19,876.69,594.06
International Fixed Duration Fund,2018-09-01,Allianz SE,408785,-2981,70247498.58,633.06,279.44,172.12
Impact Credit Strategies Fund,2022-03-25,Vestas Wind Systems A/S,912578,-9243,478772003.21,376.73,853.51,595.74
Equity Diversified Selection Fund,2018-08-08,"Netflix, Inc.",949247,4113,164306441.38,566.57,546.97,154.29
Global Cross Asset Fund,2022-08-22,"Berkshire Hathaway, Inc.",784556,1559,262455192.76,838.8,300.13,494.83
International Fixed Duration Fund,2019-04-03,Ping An Insurance (Group) Co. of China Ltd.,759930,-7891,204403989.62,256.48,422.78,691.18
Impact Credit Strategies Fund,2017-05-05,"SolarEdge Technologies, Inc.",736741,-6097,67805526.82,639.88,696.27,566.54
Global Short Term Credit Fund,2019-11-29,Bank of America Corp.,37400,-518,331395811.88,487.07,830.31,744.13
